Table with row headers in column A and column headers in row 3,,,,,,,,,,,
"List 1. CORE BASED STATISTICAL AREAS (CBSAs), METROPOLITAN DIVISIONS, AND COMBINED STATISTICAL AREAS (CSAs), JULY 2023",,,,,,,,,,,
CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
35620,29484,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Lakewood-New Brunswick, NJ","New York-Newark, NY-NJ-CT-PA",Middlesex County,New Jersey,34,023,Central
35620,29484,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Lakewood-New Brunswick, NJ","New York-Newark, NY-NJ-CT-PA",Monmouth County,New Jersey,34,025,Central
35620,29484,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Lakewood-New Brunswick, NJ","New York-Newark, NY-NJ-CT-PA",Ocean County,New Jersey,34,029,Central
35620,29484,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Lakewood-New Brunswick, NJ","New York-Newark, NY-NJ-CT-PA",Somerset County,New Jersey,34,035,Central
35620,35004,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA",Nassau County,New York,36,059,Central
35620,35004,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA",Suffolk County,New York,36,103,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Newark, NJ","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,34,013,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Newark, NJ","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,34,019,Outlying
35620,35084,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Newark, NJ","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,34,027,Central
35620,35084,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Newark, NJ","New York-Newark, NY-NJ-CT-PA",Sussex County,New Jersey,34,037,Outlying
35620,35084,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"Newark, NJ","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,34,039,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Bergen County,New Jersey,34,003,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Hudson County,New Jersey,34,017,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Passaic County,New Jersey,34,031,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Bronx County,New York,36,005,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Kings County,New York,36,047,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",New York County,New York,36,061,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Putnam County,New York,36,079,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Queens County,New York,36,081,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Richmond County,New York,36,085,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Rockland County,New York,36,087,Central
35620,35614,408,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Westchester County,New York,36,119,Central
35660,,515,"Niles, MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Berrien County,Michigan,26,021,Central
35700,,536,"Nogales, AZ",Micropolitan Statistical Area,,"Tucson-Nogales, AZ",Santa Cruz County,Arizona,04,023,Central
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Madison County,Nebraska,31,119,Central
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Pierce County,Nebraska,31,139,Outlying
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Stanton County,Nebraska,31,167,Outlying
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,Lincoln County,Nebraska,31,111,Central
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,Logan County,Nebraska,31,113,Outlying
35840,,412,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,,"North Port-Bradenton, FL",Manatee County,Florida,12,081,Central
35840,,412,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,,"North Port-Bradenton, FL",Sarasota County,Florida,12,115,Central
35900,,,"North Wilkesboro, NC",Micropolitan Statistical Area,,,Wilkes County,North Carolina,37,193,Central
35940,,184,"Norwalk, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Huron County,Ohio,39,077,Central
35980,,405,"Norwich-New London-Willimantic, CT",Metropolitan Statistical Area,,"New Haven-Hartford-Waterbury, CT",Southeastern Connecticut Planning Region,Connecticut,09,180,Central
36020,,500,"Oak Harbor, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Island County,Washington,53,029,Central
36100,,,"Ocala, FL",Metropolitan Statistical Area,,,Marion County,Florida,12,083,Central
36180,,480,"Ocean Pines, MD",Micropolitan Statistical Area,,"Salisbury-Ocean Pines, MD",Worcester County,Maryland,24,047,Central
36220,,372,"Odessa, TX",Metropolitan Statistical Area,,"Midland-Odessa-Andrews, TX",Ector County,Texas,48,135,Central
36260,,482,"Ogden, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT-ID",Davis County,Utah,49,011,Central
36260,,482,"Ogden, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT-ID",Morgan County,Utah,49,029,Outlying
36260,,482,"Ogden, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT-ID",Weber County,Utah,49,057,Central
36340,,,"Oil City, PA",Micropolitan Statistical Area,,,Venango County,Pennsylvania,42,121,Central
36380,,370,"Okeechobee, FL",Micropolitan Statistical Area,,"Miami-Port St. Lucie-Fort Lauderdale, FL",Okeechobee County,Florida,12,093,Central
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40,017,Central
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40,027,Central
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40,051,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40,081,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40,083,Central
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40,087,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40,109,Central
36460,,160,"Olean, NY",Micropolitan Statistical Area,,"Buffalo-Cheektowaga-Olean, NY",Cattaraugus County,New York,36,009,Central
36500,,500,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Thurston County,Washington,53,067,Central
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Harrison County,Iowa,19,085,Outlying
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Mills County,Iowa,19,129,Outlying
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Pottawattamie County,Iowa,19,155,Central
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Cass County,Nebraska,31,025,Outlying
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Douglas County,Nebraska,31,055,Central
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Sarpy County,Nebraska,31,153,Central
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Saunders County,Nebraska,31,155,Outlying
36540,,420,"Omaha, NE-IA",Metropolitan Statistical Area,,"Omaha-Fremont, NE-IA",Washington County,Nebraska,31,177,Outlying
36580,,,"Oneonta, NY",Micropolitan Statistical Area,,,Otsego County,New York,36,077,Central
36620,,147,"Ontario, OR-ID",Micropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Payette County,Idaho,16,075,Central
36620,,147,"Ontario, OR-ID",Micropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Malheur County,Oregon,41,045,Central
36660,,318,"Opelousas, LA",Micropolitan Statistical Area,,"Lafayette-New Iberia-Opelousas, LA",St. Landry Parish,Louisiana,22,097,Central
36700,,192,"Orangeburg, SC",Micropolitan Statistical Area,,"Columbia-Sumter-Orangeburg, SC",Orangeburg County,South Carolina,45,075,Central
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Lakeland-Deltona, FL",Lake County,Florida,12,069,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Lakeland-Deltona, FL",Orange County,Florida,12,095,Central
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Lakeland-Deltona, FL",Osceola County,Florida,12,097,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Lakeland-Deltona, FL",Seminole County,Florida,12,117,Central
36780,,118,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,,"Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55,139,Central
36820,,218,"Oskaloosa, IA",Micropolitan Statistical Area,,"Des Moines-West Des Moines-Ames, IA",Mahaska County,Iowa,19,123,Central
36830,,393,"Othello, WA",Micropolitan Statistical Area,,"Moses Lake-Othello, WA",Adams County,Washington,53,001,Central
36837,,176,"Ottawa, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Bureau County,Illinois,17,011,Central
36837,,176,"Ottawa, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",LaSalle County,Illinois,17,099,Central
36837,,176,"Ottawa, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Putnam County,Illinois,17,155,Outlying
36840,,312,"Ottawa, KS",Micropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Franklin County,Kansas,20,059,Central
36900,,,"Ottumwa, IA",Micropolitan Statistical Area,,,Wapello County,Iowa,19,179,Central
36940,,378,"Owatonna, MN",Micropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Steele County,Minnesota,27,147,Central
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,Daviess County,Kentucky,21,059,Central
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,McLean County,Kentucky,21,149,Outlying
37020,,330,"Owosso, MI",Micropolitan Statistical Area,,"Lansing-East Lansing-Owosso, MI",Shiawassee County,Michigan,26,155,Central
37060,,,"Oxford, MS",Micropolitan Statistical Area,,,Lafayette County,Mississippi,28,071,Central
37060,,,"Oxford, MS",Micropolitan Statistical Area,,,Yalobusha County,Mississippi,28,161,Outlying
37100,,348,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,,"Los Angeles-Long Beach, CA",Ventura County,California,06,111,Central
37120,,222,"Ozark, AL",Micropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Dale County,Alabama,01,045,Central
37140,,424,"Paducah, KY-IL",Metropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Massac County,Illinois,17,127,Outlying
37140,,424,"Paducah, KY-IL",Metropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Ballard County,Kentucky,21,007,Outlying
37140,,424,"Paducah, KY-IL",Metropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Carlisle County,Kentucky,21,039,Outlying
37140,,424,"Paducah, KY-IL",Metropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Livingston County,Kentucky,21,139,Outlying
37140,,424,"Paducah, KY-IL",Metropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",McCracken County,Kentucky,21,145,Central
37220,,332,"Pahrump, NV",Micropolitan Statistical Area,,"Las Vegas-Henderson, NV",Nye County,Nevada,32,023,Central
37260,,300,"Palatka, FL",Micropolitan Statistical Area,,"Jacksonville-Kingsland-Palatka, FL-GA",Putnam County,Florida,12,107,Central
37300,,,"Palestine, TX",Micropolitan Statistical Area,,,Anderson County,Texas,48,001,Central
37340,,,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,,,Brevard County,Florida,12,009,Central
37420,,,"Pampa, TX",Micropolitan Statistical Area,,,Gray County,Texas,48,179,Central
37420,,,"Pampa, TX",Micropolitan Statistical Area,,,Roberts County,Texas,48,393,Outlying
37460,,,"Panama City-Panama City Beach, FL",Metropolitan Statistical Area,,,Bay County,Florida,12,005,Central
37460,,,"Panama City-Panama City Beach, FL",Metropolitan Statistical Area,,,Washington County,Florida,12,133,Outlying
37500,,308,"Paragould, AR",Micropolitan Statistical Area,,"Jonesboro-Paragould, AR",Greene County,Arkansas,05,055,Central
37540,,,"Paris, TN",Micropolitan Statistical Area,,,Henry County,Tennessee,47,079,Central
37580,,,"Paris, TX",Micropolitan Statistical Area,,,Lamar County,Texas,48,277,Central
37580,,,"Paris, TX",Micropolitan Statistical Area,,,Red River County,Texas,48,387,Outlying
37620,,425,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,,"Parkersburg-Marietta-Vienna, WV-OH",Wirt County,West Virginia,54,105,Outlying
37620,,425,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,,"Parkersburg-Marietta-Vienna, WV-OH",Wood County,West Virginia,54,107,Central
37740,,429,"Payson, AZ",Micropolitan Statistical Area,,"Phoenix-Mesa, AZ",Gila County,Arizona,04,007,Central
37800,,218,"Pella, IA",Micropolitan Statistical Area,,"Des Moines-West Des Moines-Ames, IA",Marion County,Iowa,19,125,Central
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,,,Escambia County,Florida,12,033,Central
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,,,Santa Rosa County,Florida,12,113,Central
37900,,427,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Marshall County,Illinois,17,123,Outlying
37900,,427,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Peoria County,Illinois,17,143,Central
37900,,427,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Stark County,Illinois,17,175,Outlying
37900,,427,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Tazewell County,Illinois,17,179,Central
37900,,427,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Woodford County,Illinois,17,203,Central
37940,,294,"Peru, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Miami County,Indiana,18,103,Central
37950,,,"Petoskey, MI",Micropolitan Statistical Area,,,Emmet County,Michigan,26,047,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Burlington County,New Jersey,34,005,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Camden County,New Jersey,34,007,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Gloucester County,New Jersey,34,015,Central
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Bucks County,Pennsylvania,42,017,Central
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Chester County,Pennsylvania,42,029,Central
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Montgomery County,Pennsylvania,42,091,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Delaware County,Pennsylvania,42,045,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Philadelphia County,Pennsylvania,42,101,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",New Castle County,Delaware,10,003,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cecil County,Maryland,24,015,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Salem County,New Jersey,34,033,Central
38060,,429,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,,"Phoenix-Mesa, AZ",Maricopa County,Arizona,04,013,Central
38060,,429,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,,"Phoenix-Mesa, AZ",Pinal County,Arizona,04,021,Central
38100,,406,"Picayune, MS",Micropolitan Statistical Area,,"New Orleans-Metairie-Slidell, LA-MS",Pearl River County,Mississippi,28,109,Central
38180,,,"Pierre, SD",Micropolitan Statistical Area,,,Hughes County,South Dakota,46,065,Central
38180,,,"Pierre, SD",Micropolitan Statistical Area,,,Stanley County,South Dakota,46,117,Central
38210,,,"Pikeville, KY",Micropolitan Statistical Area,,,Floyd County,Kentucky,21,071,Outlying
38210,,,"Pikeville, KY",Micropolitan Statistical Area,,,Pike County,Kentucky,21,195,Central
38220,,340,"Pine Bluff, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Cleveland County,Arkansas,05,025,Outlying
38220,,340,"Pine Bluff, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Jefferson County,Arkansas,05,069,Central
38240,,246,"Pinehurst-Southern Pines, NC",Metropolitan Statistical Area,,"Fayetteville-Lumberton-Pinehurst, NC",Moore County,North Carolina,37,125,Central
38260,,,"Pittsburg, KS",Micropolitan Statistical Area,,,Crawford County,Kansas,20,037,Central
